P,W,lifo_total_errors,fifo_total_errors,lifo_first_error,fifo_first_error,lifo_gaps,fifo_gaps,lifo_nonmonotone,fifo_nonmonotone
127,33,223,0,41,-1,3,0,1,0
127,34,222,0,41,-1,3,0,1,0
127,35,223,0,41,-1,3,0,1,0
127,36,222,0,42,-1,3,0,1,0
127,37,222,0,42,-1,3,0,1,0
127,38,222,0,42,-1,3,0,1,0
127,39,223,0,42,-1,3,0,1,0
127,40,221,0,57,-1,2,0,1,0
128,1,252,0,4,-1,7,0,1,0
128,2,253,0,4,-1,7,0,1,0
128,3,246,0,7,-1,7,0,1,0
128,4,245,0,8,-1,8,0,1,0
128,5,245,0,8,-1,8,0,1,0
128,6,242,0,8,-1,9,0,1,0
128,7,239,0,14,-1,9,0,1,0
128,8,240,0,14,-1,9,0,1,0
128,9,238,0,14,-1,9,0,1,0
128,10,239,0,14,-1,9,0,1,0
128,11,235,0,16,-1,8,0,1,0
128,12,235,0,16,-1,8,0,1,0
128,13,235,0,16,-1,8,0,1,0
128,14,236,0,16,-1,8,0,1,0
128,15,231,0,21,-1,6,0,1,0
128,16,231,0,21,-1,6,0,1,0
128,17,231,0,21,-1,6,0,1,0
128,18,230,0,25,-1,5,0,1,0
128,19,229,0,25,-1,5,0,1,0
128,20,230,0,25,-1,5,0,1,0
128,21,227,0,31,-1,4,0,1,0
128,22,228,0,31,-1,4,0,1,0
128,23,227,0,31,-1,4,0,1,0
128,24,227,0,31,-1,4,0,1,0
128,25,227,0,31,-1,4,0,1,0
128,26,227,0,32,-1,4,0,1,0
128,27,225,0,32,-1,4,0,1,0
128,28,226,0,32,-1,4,0,1,0
128,29,226,0,32,-1,4,0,1,0
128,30,226,0,32,-1,4,0,1,0
128,31,224,0,41,-1,3,0,1,0
128,32,225,0,41,-1,3,0,1,0
128,33,224,0,41,-1,3,0,1,0
128,34,225,0,41,-1,3,0,1,0
128,35,224,0,42,-1,3,0,1,0
128,36,224,0,42,-1,3,0,1,0
128,37,224,0,42,-1,3,0,1,0
128,38,225,0,42,-1,3,0,1,0
128,39,223,0,57,-1,2,0,1,0
128,40,224,0,57,-1,2,0,1,0
129,1,256,0,3,-1,6,0,1,0
129,2,248,0,7,-1,7,0,1,0
129,3,247,0,8,-1,8,0,1,0
129,4,247,0,8,-1,8,0,1,0
129,5,244,0,8,-1,9,0,1,0
129,6,241,0,14,-1,9,0,1,0
129,7,242,0,14,-1,9,0,1,0
129,8,240,0,14,-1,9,0,1,0
129,9,241,0,14,-1,9,0,1,0
129,10,237,0,16,-1,8,0,1,0
129,11,237,0,16,-1,8,0,1,0
129,12,237,0,16,-1,8,0,1,0
129,13,238,0,16,-1,8,0,1,0
129,14,233,0,21,-1,6,0,1,0
129,15,233,0,21,-1,6,0,1,0
129,16,233,0,21,-1,6,0,1,0
129,17,232,0,25,-1,5,0,1,0
129,18,231,0,25,-1,5,0,1,0
129,19,232,0,25,-1,5,0,1,0
129,20,229,0,31,-1,4,0,1,0
129,21,230,0,31,-1,4,0,1,0
129,22,229,0,31,-1,4,0,1,0
129,23,229,0,31,-1,4,0,1,0
129,24,229,0,31,-1,4,0,1,0
129,25,229,0,32,-1,4,0,1,0
129,26,227,0,32,-1,4,0,1,0
129,27,228,0,32,-1,4,0,1,0
129,28,228,0,32,-1,4,0,1,0
129,29,228,0,32,-1,4,0,1,0
129,30,226,0,41,-1,3,0,1,0
129,31,227,0,41,-1,3,0,1,0
129,32,226,0,41,-1,3,0,1,0
129,33,227,0,41,-1,3,0,1,0
129,34,226,0,42,-1,3,0,1,0
129,35,226,0,42,-1,3,0,1,0
129,36,226,0,42,-1,3,0,1,0
129,37,227,0,42,-1,3,0,1,0
129,38,225,0,43,-1,3,0,1,0
129,39,226,0,43,-1,3,0,1,0
129,40,226,0,43,-1,3,0,1,0
130,1,254,0,5,-1,7,0,1,0
130,2,253,0,5,-1,8,0,1,0
130,3,253,0,5,-1,8,0,1,0
130,4,249,0,8,-1,10,0,1,0
130,5,246,0,10,-1,10,0,1,0
130,6,247,0,10,-1,10,0,1,0
130,7,245,0,10,-1,10,0,1,0
130,8,246,0,10,-1,10,0,1,0
130,9,241,0,13,-1,9,0,1,0
130,10,241,0,13,-1,9,0,1,0
130,11,241,0,13,-1,9,0,1,0
130,12,241,0,16,-1,8,0,1,0
130,13,236,0,21,-1,6,0,1,0
130,14,236,0,21,-1,6,0,1,0
130,15,236,0,21,-1,6,0,1,0
130,16,235,0,25,-1,5,0,1,0
130,17,234,0,25,-1,5,0,1,0
130,18,235,0,25,-1,5,0,1,0
130,19,232,0,26,-1,5,0,1,0
130,20,233,0,26,-1,5,0,1,0
130,21,232,0,26,-1,5,0,1,0
130,22,232,0,26,-1,5,0,1,0
130,23,232,0,26,-1,5,0,1,0
130,24,232,0,26,-1,5,0,1,0
130,25,229,0,32,-1,4,0,1,0
130,26,230,0,32,-1,4,0,1,0
130,27,230,0,32,-1,4,0,1,0
130,28,230,0,32,-1,4,0,1,0
130,29,228,0,41,-1,3,0,1,0
130,30,229,0,41,-1,3,0,1,0
130,31,228,0,41,-1,3,0,1,0
130,32,229,0,41,-1,3,0,1,0
130,33,228,0,42,-1,3,0,1,0
130,34,228,0,42,-1,3,0,1,0
130,35,228,0,42,-1,3,0,1,0
130,36,229,0,42,-1,3,0,1,0
130,37,227,0,43,-1,3,0,1,0
130,38,228,0,43,-1,3,0,1,0
130,39,228,0,43,-1,3,0,1,0
130,40,228,0,43,-1,3,0,1,0
131,1,254,0,5,-1,8,0,1,0
131,2,254,0,5,-1,8,0,1,0
131,3,250,0,8,-1,10,0,1,0
131,4,247,0,10,-1,10,0,1,0
131,5,248,0,10,-1,10,0,1,0
131,6,246,0,10,-1,10,0,1,0
131,7,247,0,10,-1,10,0,1,0
131,8,242,0,13,-1,9,0,1,0
131,9,242,0,13,-1,9,0,1,0
131,10,242,0,13,-1,9,0,1,0
131,11,242,0,16,-1,8,0,1,0
131,12,237,0,21,-1,6,0,1,0
131,13,237,0,21,-1,6,0,1,0
131,14,237,0,21,-1,6,0,1,0
131,15,236,0,25,-1,5,0,1,0
131,16,235,0,25,-1,5,0,1,0
131,17,236,0,25,-1,5,0,1,0
131,18,233,0,26,-1,5,0,1,0
131,19,234,0,26,-1,5,0,1,0
131,20,233,0,26,-1,5,0,1,0
131,21,233,0,26,-1,5,0,1,0
131,22,233,0,26,-1,5,0,1,0
131,23,233,0,26,-1,5,0,1,0
131,24,230,0,32,-1,4,0,1,0
131,25,231,0,32,-1,4,0,1,0
131,26,231,0,32,-1,4,0,1,0
131,27,231,0,32,-1,4,0,1,0
131,28,229,0,41,-1,3,0,1,0
131,29,230,0,41,-1,3,0,1,0
131,30,229,0,41,-1,3,0,1,0
131,31,230,0,41,-1,3,0,1,0
131,32,229,0,42,-1,3,0,1,0
131,33,229,0,42,-1,3,0,1,0
131,34,229,0,42,-1,3,0,1,0
131,35,230,0,42,-1,3,0,1,0
131,36,228,0,43,-1,3,0,1,0
131,37,229,0,43,-1,3,0,1,0
131,38,229,0,43,-1,3,0,1,0
131,39,229,0,43,-1,3,0,1,0
131,40,228,0,58,-1,2,0,1,0
132,1,264,0,3,-1,4,0,1,0
132,2,259,0,4,-1,9,0,1,0
132,3,255,0,6,-1,9,0,1,0
132,4,256,0,6,-1,9,0,1,0
132,5,253,0,10,-1,9,0,1,0
132,6,254,0,10,-1,9,0,1,0
132,7,249,0,11,-1,9,0,1,0
132,8,249,0,11,-1,9,0,1,0
132,9,249,0,11,-1,9,0,1,0
132,10,248,0,12,-1,9,0,1,0
132,11,242,0,21,-1,6,0,1,0
132,12,242,0,21,-1,6,0,1,0
132,13,242,0,21,-1,6,0,1,0
132,14,241,0,22,-1,6,0,1,0
132,15,240,0,22,-1,6,0,1,0
132,16,241,0,22,-1,6,0,1,0
132,17,238,0,22,-1,6,0,1,0
132,18,239,0,22,-1,6,0,1,0
132,19,238,0,22,-1,6,0,1,0
132,20,238,0,22,-1,6,0,1,0
132,21,237,0,26,-1,5,0,1,0
132,22,237,0,26,-1,5,0,1,0
132,23,234,0,32,-1,4,0,1,0
132,24,235,0,32,-1,4,0,1,0
132,25,235,0,32,-1,4,0,1,0
132,26,235,0,32,-1,4,0,1,0
132,27,233,0,33,-1,4,0,1,0
132,28,234,0,33,-1,4,0,1,0
132,29,233,0,33,-1,4,0,1,0
132,30,234,0,33,-1,4,0,1,0
132,31,233,0,33,-1,4,0,1,0
132,32,232,0,42,-1,3,0,1,0
132,33,232,0,42,-1,3,0,1,0
132,34,233,0,42,-1,3,0,1,0
132,35,231,0,43,-1,3,0,1,0
132,36,232,0,43,-1,3,0,1,0
132,37,232,0,43,-1,3,0,1,0
132,38,232,0,43,-1,3,0,1,0
132,39,231,0,44,-1,3,0,1,0
132,40,232,0,44,-1,3,0,1,0
133,1,262,0,4,-1,7,0,1,0
133,2,258,0,6,-1,8,0,1,0
133,3,259,0,6,-1,8,0,1,0
133,4,256,0,7,-1,9,0,1,0
133,5,257,0,7,-1,9,0,1,0
133,6,251,0,11,-1,9,0,1,0
133,7,251,0,11,-1,9,0,1,0
133,8,251,0,11,-1,9,0,1,0
133,9,250,0,12,-1,9,0,1,0
133,10,244,0,19,-1,7,0,1,0
133,11,244,0,19,-1,7,0,1,0
133,12,244,0,19,-1,7,0,1,0
133,13,243,0,19,-1,7,0,1,0
133,14,242,0,19,-1,7,0,1,0
133,15,243,0,19,-1,7,0,1,0
133,16,240,0,19,-1,7,0,1,0
133,17,241,0,19,-1,7,0,1,0
133,18,239,0,22,-1,6,0,1,0
133,19,239,0,22,-1,6,0,1,0
133,20,238,0,26,-1,5,0,1,0
133,21,238,0,26,-1,5,0,1,0
133,22,235,0,32,-1,4,0,1,0
133,23,236,0,32,-1,4,0,1,0
133,24,236,0,32,-1,4,0,1,0
133,25,236,0,32,-1,4,0,1,0
133,26,234,0,33,-1,4,0,1,0
133,27,235,0,33,-1,4,0,1,0
133,28,234,0,33,-1,4,0,1,0
133,29,235,0,33,-1,4,0,1,0
133,30,234,0,33,-1,4,0,1,0
133,31,233,0,42,-1,3,0,1,0
133,32,233,0,42,-1,3,0,1,0
133,33,234,0,42,-1,3,0,1,0
133,34,232,0,43,-1,3,0,1,0
133,35,233,0,43,-1,3,0,1,0
133,36,233,0,43,-1,3,0,1,0
133,37,233,0,43,-1,3,0,1,0
133,38,232,0,44,-1,3,0,1,0
133,39,233,0,44,-1,3,0,1,0
133,40,232,0,44,-1,3,0,1,0
134,1,260,0,6,-1,8,0,1,0
134,2,261,0,6,-1,8,0,1,0
134,3,258,0,7,-1,9,0,1,0
134,4,259,0,7,-1,9,0,1,0
134,5,253,0,11,-1,9,0,1,0
134,6,253,0,11,-1,9,0,1,0
134,7,253,0,11,-1,9,0,1,0
134,8,252,0,12,-1,9,0,1,0
134,9,246,0,19,-1,7,0,1,0
134,10,246,0,19,-1,7,0,1,0
134,11,246,0,19,-1,7,0,1,0
134,12,245,0,19,-1,7,0,1,0
134,13,244,0,19,-1,7,0,1,0
134,14,245,0,19,-1,7,0,1,0
134,15,242,0,19,-1,7,0,1,0
134,16,243,0,19,-1,7,0,1,0
134,17,241,0,22,-1,6,0,1,0
134,18,241,0,22,-1,6,0,1,0
134,19,240,0,26,-1,5,0,1,0
134,20,240,0,26,-1,5,0,1,0
134,21,237,0,32,-1,4,0,1,0
134,22,238,0,32,-1,4,0,1,0
134,23,238,0,32,-1,4,0,1,0
134,24,238,0,32,-1,4,0,1,0
134,25,236,0,33,-1,4,0,1,0
134,26,237,0,33,-1,4,0,1,0
134,27,236,0,33,-1,4,0,1,0
134,28,237,0,33,-1,4,0,1,0
134,29,236,0,33,-1,4,0,1,0
134,30,235,0,42,-1,3,0,1,0
134,31,235,0,42,-1,3,0,1,0
134,32,236,0,42,-1,3,0,1,0
134,33,234,0,43,-1,3,0,1,0
134,34,235,0,43,-1,3,0,1,0
134,35,235,0,43,-1,3,0,1,0
134,36,235,0,43,-1,3,0,1,0
134,37,234,0,44,-1,3,0,1,0
134,38,235,0,44,-1,3,0,1,0
134,39,234,0,44,-1,3,0,1,0
134,40,235,0,44,-1,3,0,1,0
135,1,268,0,3,-1,6,0,1,0
135,2,264,0,5,-1,8,0,1,0
135,3,265,0,5,-1,8,0,1,0
135,4,258,0,9,-1,10,0,1,0
135,5,258,0,9,-1,10,0,1,0
135,6,258,0,9,-1,10,0,1,0
135,7,257,0,9,-1,10,0,1,0
135,8,250,0,15,-1,8,0,1,0
135,9,250,0,15,-1,8,0,1,0
135,10,250,0,15,-1,8,0,1,0
135,11,249,0,15,-1,8,0,1,0
135,12,248,0,15,-1,8,0,1,0
135,13,249,0,15,-1,8,0,1,0
135,14,245,0,19,-1,7,0,1,0
135,15,246,0,19,-1,7,0,1,0
135,16,244,0,22,-1,6,0,1,0
135,17,244,0,22,-1,6,0,1,0
135,18,243,0,26,-1,5,0,1,0
135,19,243,0,26,-1,5,0,1,0
135,20,240,0,27,-1,5,0,1,0
135,21,241,0,27,-1,5,0,1,0
135,22,241,0,27,-1,5,0,1,0
135,23,241,0,27,-1,5,0,1,0
135,24,239,0,27,-1,5,0,1,0
135,25,240,0,27,-1,5,0,1,0
135,26,238,0,33,-1,4,0,1,0
135,27,239,0,33,-1,4,0,1,0
135,28,238,0,33,-1,4,0,1,0
135,29,237,0,42,-1,3,0,1,0
135,30,237,0,42,-1,3,0,1,0
135,31,238,0,42,-1,3,0,1,0
135,32,236,0,43,-1,3,0,1,0
135,33,237,0,43,-1,3,0,1,0
135,34,237,0,43,-1,3,0,1,0
135,35,237,0,43,-1,3,0,1,0
135,36,236,0,44,-1,3,0,1,0
135,37,237,0,44,-1,3,0,1,0
135,38,236,0,44,-1,3,0,1,0
135,39,237,0,44,-1,3,0,1,0
135,40,236,0,45,-1,3,0,1,0
136,1,270,0,4,-1,5,0,1,0
136,2,271,0,4,-1,5,0,1,0
136,3,263,0,8,-1,9,0,1,0
136,4,263,0,8,-1,9,0,1,0
136,5,263,0,8,-1,9,0,1,0
136,6,262,0,8,-1,9,0,1,0
136,7,254,0,15,-1,9,0,1,0
136,8,254,0,15,-1,9,0,1,0
136,9,254,0,15,-1,9,0,1,0
136,10,253,0,15,-1,9,0,1,0
136,11,252,0,15,-1,9,0,1,0
136,12,253,0,15,-1,9,0,1,0
136,13,249,0,17,-1,8,0,1,0
136,14,250,0,17,-1,8,0,1,0
136,15,248,0,17,-1,7,0,1,0
136,16,247,0,22,-1,6,0,1,0
136,17,246,0,26,-1,5,0,1,0
136,18,246,0,26,-1,5,0,1,0
136,19,243,0,27,-1,5,0,1,0
136,20,244,0,27,-1,5,0,1,0
136,21,244,0,27,-1,5,0,1,0
136,22,244,0,27,-1,5,0,1,0
136,23,242,0,27,-1,5,0,1,0
136,24,243,0,27,-1,5,0,1,0
136,25,241,0,33,-1,4,0,1,0
136,26,242,0,33,-1,4,0,1,0
136,27,241,0,33,-1,4,0,1,0
136,28,240,0,34,-1,4,0,1,0
136,29,240,0,34,-1,4,0,1,0
136,30,241,0,34,-1,4,0,1,0
136,31,239,0,34,-1,4,0,1,0
136,32,240,0,34,-1,4,0,1,0
136,33,239,0,43,-1,3,0,1,0
136,34,239,0,43,-1,3,0,1,0
136,35,238,0,44,-1,3,0,1,0
136,36,239,0,44,-1,3,0,1,0
136,37,238,0,44,-1,3,0,1,0
136,38,239,0,44,-1,3,0,1,0
136,39,238,0,45,-1,3,0,1,0
136,40,238,0,45,-1,3,0,1,0
137,1,272,0,4,-1,5,0,1,0
137,2,264,0,8,-1,9,0,1,0
137,3,264,0,8,-1,9,0,1,0
137,4,264,0,8,-1,9,0,1,0
137,5,263,0,8,-1,9,0,1,0
137,6,255,0,15,-1,9,0,1,0
137,7,255,0,15,-1,9,0,1,0
137,8,255,0,15,-1,9,0,1,0
137,9,254,0,15,-1,9,0,1,0
137,10,253,0,15,-1,9,0,1,0
137,11,254,0,15,-1,9,0,1,0
137,12,250,0,17,-1,8,0,1,0
137,13,251,0,17,-1,8,0,1,0
137,14,249,0,17,-1,7,0,1,0
137,15,248,0,22,-1,6,0,1,0
137,16,247,0,26,-1,5,0,1,0
137,17,247,0,26,-1,5,0,1,0
137,18,244,0,27,-1,5,0,1,0
137,19,245,0,27,-1,5,0,1,0
137,20,245,0,27,-1,5,0,1,0
137,21,245,0,27,-1,5,0,1,0
137,22,243,0,27,-1,5,0,1,0
137,23,244,0,27,-1,5,0,1,0
137,24,242,0,33,-1,4,0,1,0
137,25,243,0,33,-1,4,0,1,0
137,26,242,0,33,-1,4,0,1,0
137,27,241,0,34,-1,4,0,1,0
137,28,241,0,34,-1,4,0,1,0
137,29,242,0,34,-1,4,0,1,0
137,30,240,0,34,-1,4,0,1,0
137,31,241,0,34,-1,4,0,1,0
137,32,240,0,43,-1,3,0,1,0
137,33,240,0,43,-1,3,0,1,0
137,34,239,0,44,-1,3,0,1,0
137,35,240,0,44,-1,3,0,1,0
137,36,239,0,44,-1,3,0,1,0
137,37,240,0,44,-1,3,0,1,0
137,38,239,0,45,-1,3,0,1,0
137,39,239,0,45,-1,3,0,1,0
137,40,239,0,45,-1,3,0,1,0
138,1,270,0,3,-1,9,0,1,0
138,2,269,0,6,-1,9,0,1,0
138,3,269,0,6,-1,9,0,1,0
138,4,268,0,6,-1,9,0,1,0
138,5,259,0,15,-1,9,0,1,0
138,6,259,0,15,-1,9,0,1,0
138,7,259,0,15,-1,9,0,1,0
138,8,258,0,15,-1,9,0,1,0
138,9,257,0,15,-1,9,0,1,0
138,10,258,0,15,-1,9,0,1,0
138,11,254,0,17,-1,8,0,1,0
138,12,255,0,17,-1,8,0,1,0
138,13,253,0,17,-1,7,0,1,0
138,14,252,0,22,-1,6,0,1,0
138,15,251,0,23,-1,6,0,1,0
138,16,251,0,23,-1,6,0,1,0
138,17,248,0,23,-1,6,0,1,0
138,18,249,0,23,-1,6,0,1,0
138,19,249,0,23,-1,6,0,1,0
138,20,249,0,23,-1,6,0,1,0
138,21,247,0,23,-1,6,0,1,0
138,22,247,0,27,-1,5,0,1,0
138,23,245,0,33,-1,4,0,1,0
138,24,246,0,33,-1,4,0,1,0
138,25,245,0,33,-1,4,0,1,0
138,26,244,0,34,-1,4,0,1,0
138,27,244,0,34,-1,4,0,1,0
138,28,245,0,34,-1,4,0,1,0
138,29,243,0,34,-1,4,0,1,0
138,30,244,0,34,-1,4,0,1,0
138,31,243,0,43,-1,3,0,1,0
138,32,243,0,43,-1,3,0,1,0
138,33,242,0,44,-1,3,0,1,0
138,34,243,0,44,-1,3,0,1,0
138,35,242,0,44,-1,3,0,1,0
138,36,243,0,44,-1,3,0,1,0
138,37,242,0,45,-1,3,0,1,0
138,38,242,0,45,-1,3,0,1,0
138,39,242,0,45,-1,3,0,1,0
138,40,243,0,45,-1,3,0,1,0
139,1,270,0,6,-1,9,0,1,0
139,2,270,0,6,-1,9,0,1,0
139,3,269,0,6,-1,9,0,1,0
139,4,260,0,15,-1,9,0,1,0
139,5,260,0,15,-1,9,0,1,0
139,6,260,0,15,-1,9,0,1,0
139,7,259,0,15,-1,9,0,1,0
139,8,258,0,15,-1,9,0,1,0
139,9,259,0,15,-1,9,0,1,0
139,10,255,0,17,-1,8,0,1,0
139,11,256,0,17,-1,8,0,1,0
139,12,254,0,17,-1,7,0,1,0
139,13,253,0,22,-1,6,0,1,0
139,14,252,0,23,-1,6,0,1,0
139,15,252,0,23,-1,6,0,1,0
139,16,249,0,23,-1,6,0,1,0
139,17,250,0,23,-1,6,0,1,0
139,18,250,0,23,-1,6,0,1,0
139,19,250,0,23,-1,6,0,1,0
139,20,248,0,23,-1,6,0,1,0
139,21,248,0,27,-1,5,0,1,0
139,22,246,0,33,-1,4,0,1,0
139,23,247,0,33,-1,4,0,1,0
139,24,246,0,33,-1,4,0,1,0
139,25,245,0,34,-1,4,0,1,0
139,26,245,0,34,-1,4,0,1,0
139,27,246,0,34,-1,4,0,1,0
139,28,244,0,34,-1,4,0,1,0
139,29,245,0,34,-1,4,0,1,0
139,30,244,0,43,-1,3,0,1,0
139,31,244,0,43,-1,3,0,1,0
139,32,243,0,44,-1,3,0,1,0
139,33,244,0,44,-1,3,0,1,0
139,34,243,0,44,-1,3,0,1,0
139,35,244,0,44,-1,3,0,1,0
139,36,243,0,45,-1,3,0,1,0
139,37,243,0,45,-1,3,0,1,0
139,38,243,0,45,-1,3,0,1,0
139,39,244,0,45,-1,3,0,1,0
139,40,242,0,46,-1,3,0,1,0
140,1,280,0,4,-1,3,0,1,0
140,2,279,0,4,-1,5,0,1,0
140,3,269,0,5,-1,10,0,1,0
140,4,268,0,7,-1,10,0,1,0
140,5,268,0,7,-1,10,0,1,0
140,6,266,0,10,-1,10,0,1,0
140,7,265,0,10,-1,10,0,1,0
140,8,266,0,10,-1,10,0,1,0
140,9,261,0,14,-1,9,0,1,0
140,10,262,0,14,-1,9,0,1,0
140,11,260,0,14,-1,9,0,1,0
140,12,259,0,14,-1,8,0,1,0
140,13,257,0,20,-1,7,0,1,0
140,14,257,0,20,-1,7,0,1,0
140,15,254,0,20,-1,7,0,1,0
140,16,255,0,20,-1,7,0,1,0
140,17,255,0,20,-1,7,0,1,0
140,18,255,0,20,-1,7,0,1,0
140,19,252,0,23,-1,6,0,1,0
140,20,252,0,27,-1,5,0,1,0
140,21,250,0,28,-1,5,0,1,0
140,22,251,0,28,-1,5,0,1,0
140,23,250,0,28,-1,5,0,1,0
140,24,249,0,28,-1,5,0,1,0
140,25,249,0,28,-1,5,0,1,0
140,26,250,0,28,-1,5,0,1,0
140,27,247,0,34,-1,4,0,1,0
140,28,248,0,34,-1,4,0,1,0
140,29,247,0,35,-1,4,0,1,0
140,30,247,0,35,-1,4,0,1,0
140,31,246,0,35,-1,4,0,1,0
140,32,247,0,35,-1,4,0,1,0
140,33,246,0,35,-1,4,0,1,0
140,34,246,0,44,-1,3,0,1,0
140,35,245,0,45,-1,3,0,1,0
140,36,245,0,45,-1,3,0,1,0
140,37,245,0,45,-1,3,0,1,0
140,38,246,0,45,-1,3,0,1,0
140,39,244,0,46,-1,3,0,1,0
140,40,245,0,46,-1,3,0,1,0
141,1,282,0,3,-1,4,0,1,0
141,2,271,0,5,-1,10,0,1,0
141,3,270,0,7,-1,10,0,1,0
141,4,270,0,7,-1,10,0,1,0
141,5,268,0,10,-1,10,0,1,0
141,6,267,0,10,-1,10,0,1,0
141,7,268,0,10,-1,10,0,1,0
141,8,263,0,14,-1,9,0,1,0
141,9,264,0,14,-1,9,0,1,0
141,10,262,0,14,-1,9,0,1,0
141,11,261,0,14,-1,8,0,1,0
141,12,259,0,20,-1,7,0,1,0
141,13,259,0,20,-1,7,0,1,0
141,14,256,0,20,-1,7,0,1,0
141,15,257,0,20,-1,7,0,1,0
141,16,257,0,20,-1,7,0,1,0
141,17,257,0,20,-1,7,0,1,0
141,18,254,0,23,-1,6,0,1,0
141,19,254,0,27,-1,5,0,1,0
141,20,252,0,28,-1,5,0,1,0
141,21,253,0,28,-1,5,0,1,0
141,22,252,0,28,-1,5,0,1,0
141,23,251,0,28,-1,5,0,1,0
141,24,251,0,28,-1,5,0,1,0
141,25,252,0,28,-1,5,0,1,0
141,26,249,0,34,-1,4,0,1,0
141,27,250,0,34,-1,4,0,1,0
141,28,249,0,35,-1,4,0,1,0
141,29,249,0,35,-1,4,0,1,0
141,30,248,0,35,-1,4,0,1,0
141,31,249,0,35,-1,4,0,1,0
141,32,248,0,35,-1,4,0,1,0
141,33,248,0,44,-1,3,0,1,0
141,34,247,0,45,-1,3,0,1,0
141,35,247,0,45,-1,3,0,1,0
141,36,247,0,45,-1,3,0,1,0
141,37,248,0,45,-1,3,0,1,0
141,38,246,0,46,-1,3,0,1,0
141,39,247,0,46,-1,3,0,1,0
141,40,247,0,46,-1,3,0,1,0
142,1,273,0,5,-1,10,0,1,0
142,2,272,0,7,-1,10,0,1,0
142,3,272,0,7,-1,10,0,1,0
142,4,270,0,10,-1,10,0,1,0
142,5,269,0,10,-1,10,0,1,0
142,6,270,0,10,-1,10,0,1,0
142,7,265,0,14,-1,9,0,1,0
142,8,266,0,14,-1,9,0,1,0
142,9,264,0,14,-1,9,0,1,0
142,10,263,0,14,-1,8,0,1,0
142,11,261,0,20,-1,7,0,1,0
142,12,261,0,20,-1,7,0,1,0
142,13,258,0,20,-1,7,0,1,0
142,14,259,0,20,-1,7,0,1,0
142,15,259,0,20,-1,7,0,1,0
142,16,259,0,20,-1,7,0,1,0
142,17,256,0,23,-1,6,0,1,0
142,18,256,0,27,-1,5,0,1,0
142,19,254,0,28,-1,5,0,1,0
142,20,255,0,28,-1,5,0,1,0
142,21,254,0,28,-1,5,0,1,0
142,22,253,0,28,-1,5,0,1,0
142,23,253,0,28,-1,5,0,1,0
142,24,254,0,28,-1,5,0,1,0
142,25,251,0,34,-1,4,0,1,0
142,26,252,0,34,-1,4,0,1,0
142,27,251,0,35,-1,4,0,1,0
142,28,251,0,35,-1,4,0,1,0
142,29,250,0,35,-1,4,0,1,0
142,30,251,0,35,-1,4,0,1,0
142,31,250,0,35,-1,4,0,1,0
142,32,250,0,44,-1,3,0,1,0
142,33,249,0,45,-1,3,0,1,0
142,34,249,0,45,-1,3,0,1,0
142,35,249,0,45,-1,3,0,1,0
142,36,250,0,45,-1,3,0,1,0
142,37,248,0,46,-1,3,0,1,0
142,38,249,0,46,-1,3,0,1,0
142,39,249,0,46,-1,3,0,1,0
142,40,249,0,46,-1,3,0,1,0
143,1,275,0,7,-1,10,0,1,0
143,2,275,0,7,-1,10,0,1,0
143,3,273,0,10,-1,10,0,1,0
143,4,272,0,10,-1,10,0,1,0
143,5,273,0,10,-1,10,0,1,0
143,6,268,0,11,-1,10,0,1,0
143,7,269,0,11,-1,10,0,1,0
143,8,267,0,11,-1,10,0,1,0
143,9,266,0,11,-1,9,0,1,0
143,10,263,0,13,-1,8,0,1,0
143,11,263,0,13,-1,8,0,1,0
143,12,259,0,20,-1,7,0,1,0
143,13,260,0,20,-1,7,0,1,0
143,14,260,0,20,-1,7,0,1,0
143,15,260,0,20,-1,7,0,1,0
143,16,257,0,23,-1,6,0,1,0
143,17,257,0,27,-1,5,0,1,0
143,18,255,0,28,-1,5,0,1,0
143,19,256,0,28,-1,5,0,1,0
143,20,255,0,28,-1,5,0,1,0
143,21,254,0,28,-1,5,0,1,0
143,22,254,0,28,-1,5,0,1,0
143,23,255,0,28,-1,5,0,1,0
143,24,252,0,34,-1,4,0,1,0
143,25,253,0,34,-1,4,0,1,0
143,26,252,0,35,-1,4,0,1,0
143,27,252,0,35,-1,4,0,1,0
143,28,251,0,35,-1,4,0,1,0
143,29,252,0,35,-1,4,0,1,0
143,30,251,0,35,-1,4,0,1,0
143,31,251,0,44,-1,3,0,1,0
143,32,250,0,45,-1,3,0,1,0
143,33,250,0,45,-1,3,0,1,0
143,34,250,0,45,-1,3,0,1,0
143,35,251,0,45,-1,3,0,1,0
143,36,249,0,46,-1,3,0,1,0
143,37,250,0,46,-1,3,0,1,0
143,38,250,0,46,-1,3,0,1,0
143,39,250,0,46,-1,3,0,1,0
143,40,249,0,47,-1,3,0,1,0
144,1,288,0,3,-1,4,0,1,0
144,2,285,0,4,-1,7,0,1,0
144,3,283,0,6,-1,7,0,1,0
144,4,284,0,6,-1,7,0,1,0
144,5,278,0,8,-1,9,0,1,0
144,6,279,0,8,-1,9,0,1,0
144,7,276,0,9,-1,10,0,1,0
144,8,274,0,11,-1,10,0,1,0
144,9,271,0,12,-1,10,0,1,0
144,10,271,0,12,-1,10,0,1,0
144,11,266,0,16,-1,9,0,1,0
144,12,267,0,16,-1,9,0,1,0
144,13,267,0,16,-1,9,0,1,0
144,14,267,0,16,-1,9,0,1,0
144,15,263,0,18,-1,7,0,1,0
