n,seed,bw,lifo_err,fifo_err,delta_err,wmin,wmax
100,10,25,0,0,0,1,100
100,10,26,0,0,0,1,100
100,10,27,1,0,0,1,100
100,10,28,0,0,0,1,100
100,10,29,0,0,0,1,100
100,10,30,1,1,0,1,100
100,10,31,0,0,0,1,100
100,10,32,0,1,0,1,100
100,10,33,1,0,0,1,100
100,10,34,1,0,0,1,100
100,10,35,1,0,0,1,100
100,10,36,1,1,0,1,100
100,10,37,1,1,0,1,100
100,10,38,1,1,0,1,100
100,10,39,1,1,0,1,100
100,10,40,1,0,0,1,100
100,10,41,1,0,0,1,100
100,10,42,1,0,0,1,100
100,10,43,1,0,0,1,100
100,10,44,1,0,0,1,100
100,10,45,1,1,0,1,100
100,10,46,1,1,0,1,100
100,10,47,1,1,0,1,100
100,10,48,1,1,0,1,100
100,10,49,1,1,0,1,100
100,10,50,1,1,0,1,100
100,10,51,1,1,0,1,100
100,10,52,1,1,0,1,100
100,10,53,1,1,0,1,100
100,10,54,1,1,0,1,100
100,10,55,1,1,0,1,100
100,10,56,1,1,0,1,100
100,10,57,1,1,0,1,100
100,10,58,1,0,0,1,100
100,10,59,1,0,0,1,100
100,10,60,1,1,0,1,100
100,10,61,1,1,0,1,100
100,10,62,1,1,0,1,100
100,10,63,1,1,0,1,100
100,10,64,1,1,0,1,100
100,10,65,1,1,0,1,100
100,10,66,1,1,0,1,100
100,10,67,1,1,0,1,100
100,10,68,1,1,0,1,100
100,10,69,1,1,0,1,100
100,10,70,1,1,0,1,100
100,10,71,1,1,0,1,100
100,10,72,1,1,0,1,100
100,10,73,1,1,0,1,100
100,10,74,1,1,0,1,100
100,10,75,1,1,0,1,100
100,10,76,1,1,0,1,100
100,10,77,1,1,0,1,100
100,10,78,1,1,0,1,100
100,10,79,1,1,0,1,100
100,10,80,1,1,0,1,100
100,10,81,1,1,0,1,100
100,10,82,1,1,0,1,100
100,10,83,1,1,0,1,100
100,10,84,1,1,0,1,100
100,10,85,1,0,0,1,100
100,10,86,1,0,0,1,100
100,10,87,1,0,0,1,100
100,10,88,1,1,0,1,100
100,10,89,1,1,0,1,100
100,10,90,1,1,0,1,100
100,10,91,1,1,0,1,100
100,10,92,1,1,0,1,100
100,10,93,1,1,0,1,100
100,10,94,1,1,0,1,100
100,10,95,1,1,0,1,100
100,10,96,1,1,0,1,100
100,10,97,1,1,0,1,100
100,10,98,1,1,0,1,100
100,10,99,1,1,0,1,100
100,10,100,1,1,0,1,100
100,10,101,1,1,0,1,100
100,10,102,1,1,0,1,100
100,10,103,1,1,0,1,100
100,10,104,1,1,0,1,100
100,10,105,1,1,0,1,100
100,10,106,1,1,0,1,100
100,10,107,1,1,0,1,100
100,10,108,1,1,0,1,100
100,10,109,1,1,0,1,100
100,10,110,1,1,0,1,100
100,10,111,1,1,0,1,100
100,10,112,1,1,0,1,100
100,10,113,1,1,0,1,100
100,10,114,1,1,0,1,100
100,10,115,1,1,0,1,100
100,10,116,1,1,0,1,100
100,10,117,1,1,0,1,100
100,10,118,1,1,0,1,100
100,10,119,1,1,0,1,100
100,10,120,1,1,0,1,100
100,10,121,1,1,0,1,100
100,10,122,1,1,0,1,100
100,10,123,1,1,0,1,100
100,10,124,1,1,0,1,100
100,10,125,1,1,0,1,100
100,10,126,1,1,0,1,100
100,10,127,1,1,0,1,100
100,10,128,1,1,0,1,100
100,10,129,1,1,0,1,100
100,10,130,1,1,0,1,100
100,10,131,1,1,0,1,100
100,10,132,1,1,0,1,100
100,10,133,1,1,0,1,100
100,10,134,1,1,0,1,100
100,10,135,1,1,0,1,100
100,10,136,1,1,0,1,100
100,10,137,1,1,0,1,100
100,10,138,1,1,0,1,100
100,10,139,1,1,0,1,100
100,10,140,1,1,0,1,100
100,10,141,1,1,0,1,100
100,10,142,1,1,0,1,100
100,10,143,1,1,0,1,100
100,10,144,1,1,0,1,100
100,10,145,1,1,0,1,100
100,10,146,1,1,0,1,100
100,10,147,1,1,0,1,100
100,10,148,1,1,0,1,100
100,10,149,1,1,0,1,100
100,10,150,1,1,0,1,100
100,11,2,0,0,0,1,100
100,11,3,0,0,0,1,100
100,11,4,0,0,0,1,100
100,11,5,0,0,0,1,100
100,11,6,0,0,0,1,100
100,11,7,0,0,0,1,100
100,11,8,0,0,0,1,100
100,11,9,0,0,0,1,100
100,11,10,0,0,0,1,100
100,11,11,0,0,0,1,100
100,11,12,0,0,0,1,100
100,11,13,0,0,0,1,100
100,11,14,0,0,0,1,100
100,11,15,0,0,0,1,100
100,11,16,0,0,0,1,100
100,11,17,0,0,0,1,100
100,11,18,0,0,0,1,100
100,11,19,0,0,0,1,100
100,11,20,0,0,0,1,100
100,11,21,0,0,0,1,100
100,11,22,1,0,0,1,100
100,11,23,0,0,0,1,100
100,11,24,0,0,0,1,100
100,11,25,0,0,0,1,100
100,11,26,1,0,0,1,100
100,11,27,1,1,0,1,100
100,11,28,0,0,0,1,100
100,11,29,0,0,0,1,100
100,11,30,0,0,0,1,100
100,11,31,1,0,0,1,100
100,11,32,1,0,0,1,100
100,11,33,1,0,0,1,100
100,11,34,1,1,0,1,100
100,11,35,1,1,0,1,100
100,11,36,1,1,0,1,100
100,11,37,1,1,0,1,100
100,11,38,1,1,0,1,100
100,11,39,1,1,0,1,100
100,11,40,1,1,0,1,100
100,11,41,1,1,0,1,100
100,11,42,1,0,0,1,100
100,11,43,1,0,0,1,100
100,11,44,1,0,0,1,100
100,11,45,1,0,0,1,100
100,11,46,1,0,0,1,100
100,11,47,1,1,0,1,100
100,11,48,1,0,0,1,100
100,11,49,1,0,0,1,100
100,11,50,1,0,0,1,100
100,11,51,1,1,0,1,100
100,11,52,1,1,0,1,100
100,11,53,1,1,0,1,100
100,11,54,1,1,0,1,100
100,11,55,1,1,0,1,100
100,11,56,1,1,0,1,100
100,11,57,1,1,0,1,100
100,11,58,1,1,0,1,100
100,11,59,1,1,0,1,100
100,11,60,1,1,0,1,100
100,11,61,1,1,0,1,100
100,11,62,1,1,0,1,100
100,11,63,1,1,0,1,100
100,11,64,1,1,0,1,100
100,11,65,1,1,0,1,100
100,11,66,1,1,0,1,100
100,11,67,1,1,0,1,100
100,11,68,1,1,0,1,100
100,11,69,1,1,0,1,100
100,11,70,1,1,0,1,100
100,11,71,1,1,0,1,100
100,11,72,1,1,0,1,100
100,11,73,1,1,0,1,100
100,11,74,1,1,0,1,100
100,11,75,1,1,0,1,100
100,11,76,1,1,0,1,100
100,11,77,1,1,0,1,100
100,11,78,1,1,0,1,100
100,11,79,1,1,0,1,100
100,11,80,1,1,0,1,100
100,11,81,1,1,0,1,100
100,11,82,1,1,0,1,100
100,11,83,1,1,0,1,100
100,11,84,1,1,0,1,100
100,11,85,1,1,0,1,100
100,11,86,1,1,0,1,100
100,11,87,1,1,0,1,100
100,11,88,1,1,0,1,100
100,11,89,1,1,0,1,100
100,11,90,1,1,0,1,100
100,11,91,1,1,0,1,100
100,11,92,1,1,0,1,100
100,11,93,1,1,0,1,100
100,11,94,1,1,0,1,100
100,11,95,1,0,0,1,100
100,11,96,1,0,0,1,100
100,11,97,1,0,0,1,100
100,11,98,1,0,0,1,100
100,11,99,1,0,0,1,100
100,11,100,1,0,0,1,100
100,11,101,1,1,0,1,100
100,11,102,1,1,0,1,100
100,11,103,1,1,0,1,100
100,11,104,1,1,0,1,100
100,11,105,1,1,0,1,100
100,11,106,1,1,0,1,100
100,11,107,1,1,0,1,100
100,11,108,1,1,0,1,100
100,11,109,1,1,0,1,100
100,11,110,1,1,0,1,100
100,11,111,1,1,0,1,100
100,11,112,1,1,0,1,100
100,11,113,1,1,0,1,100
100,11,114,1,1,0,1,100
100,11,115,1,1,0,1,100
100,11,116,1,1,0,1,100
100,11,117,1,1,0,1,100
100,11,118,1,1,0,1,100
100,11,119,1,1,0,1,100
100,11,120,1,1,0,1,100
100,11,121,1,1,0,1,100
100,11,122,1,1,0,1,100
100,11,123,1,1,0,1,100
100,11,124,1,1,0,1,100
100,11,125,1,1,0,1,100
100,11,126,1,1,0,1,100
100,11,127,1,1,0,1,100
100,11,128,1,1,0,1,100
100,11,129,1,1,0,1,100
100,11,130,1,1,0,1,100
100,11,131,1,1,0,1,100
100,11,132,1,1,0,1,100
100,11,133,1,1,0,1,100
100,11,134,1,1,0,1,100
100,11,135,1,1,0,1,100
100,11,136,1,1,0,1,100
100,11,137,1,1,0,1,100
100,11,138,1,1,0,1,100
100,11,139,1,1,0,1,100
100,11,140,1,1,0,1,100
100,11,141,1,1,0,1,100
100,11,142,1,1,0,1,100
100,11,143,1,1,0,1,100
100,11,144,1,1,0,1,100
100,11,145,1,1,0,1,100
100,11,146,1,1,0,1,100
100,11,147,1,1,0,1,100
100,11,148,1,1,0,1,100
100,11,149,1,1,0,1,100
100,11,150,1,1,0,1,100
100,12,2,0,0,0,1,100
100,12,3,0,0,0,1,100
100,12,4,0,0,0,1,100
100,12,5,0,0,0,1,100
100,12,6,0,0,0,1,100
100,12,7,0,0,0,1,100
100,12,8,0,0,0,1,100
100,12,9,0,0,0,1,100
100,12,10,1,0,0,1,100
100,12,11,0,0,0,1,100
100,12,12,0,0,0,1,100
100,12,13,0,0,0,1,100
100,12,14,0,0,0,1,100
100,12,15,1,0,0,1,100
100,12,16,1,0,0,1,100
100,12,17,0,0,0,1,100
100,12,18,1,0,0,1,100
100,12,19,0,1,0,1,100
100,12,20,1,1,0,1,100
100,12,21,1,0,0,1,100
100,12,22,1,0,0,1,100
100,12,23,1,0,0,1,100
100,12,24,1,1,0,1,100
100,12,25,1,1,0,1,100
100,12,26,1,0,0,1,100
100,12,27,1,1,0,1,100
100,12,28,1,1,0,1,100
100,12,29,1,0,0,1,100
100,12,30,1,1,0,1,100
100,12,31,1,1,0,1,100
100,12,32,1,1,0,1,100
100,12,33,1,1,0,1,100
100,12,34,1,1,0,1,100
100,12,35,1,1,0,1,100
100,12,36,1,1,0,1,100
100,12,37,1,1,0,1,100
100,12,38,1,1,0,1,100
100,12,39,1,1,0,1,100
100,12,40,1,1,0,1,100
100,12,41,1,1,0,1,100
100,12,42,1,1,0,1,100
100,12,43,1,1,0,1,100
100,12,44,1,1,0,1,100
100,12,45,1,1,0,1,100
100,12,46,1,1,0,1,100
100,12,47,1,1,0,1,100
100,12,48,1,1,0,1,100
100,12,49,1,1,0,1,100
100,12,50,1,1,0,1,100
100,12,51,1,1,0,1,100
100,12,52,1,1,0,1,100
100,12,53,1,1,0,1,100
100,12,54,1,1,0,1,100
100,12,55,1,1,0,1,100
100,12,56,1,1,0,1,100
100,12,57,1,1,0,1,100
100,12,58,1,1,0,1,100
100,12,59,1,1,0,1,100
100,12,60,1,1,0,1,100
100,12,61,1,1,0,1,100
100,12,62,1,1,0,1,100
100,12,63,1,1,0,1,100
100,12,64,1,1,0,1,100
100,12,65,1,1,0,1,100
100,12,66,1,1,0,1,100
100,12,67,1,1,0,1,100
100,12,68,1,1,0,1,100
100,12,69,1,1,0,1,100
100,12,70,1,1,0,1,100
100,12,71,1,1,0,1,100
100,12,72,1,1,0,1,100
100,12,73,1,1,0,1,100
100,12,74,1,1,0,1,100
100,12,75,1,1,0,1,100
100,12,76,1,1,0,1,100
100,12,77,1,1,0,1,100
100,12,78,1,1,0,1,100
100,12,79,1,1,0,1,100
100,12,80,1,1,0,1,100
100,12,81,1,1,0,1,100
100,12,82,1,1,0,1,100
100,12,83,1,1,0,1,100
100,12,84,1,1,0,1,100
100,12,85,1,1,0,1,100
100,12,86,1,1,0,1,100
100,12,87,1,1,0,1,100
100,12,88,1,1,0,1,100
100,12,89,1,1,0,1,100
100,12,90,1,1,0,1,100
100,12,91,1,1,0,1,100
100,12,92,1,1,0,1,100
100,12,93,1,1,0,1,100
100,12,94,1,1,0,1,100
100,12,95,1,1,0,1,100
100,12,96,1,1,0,1,100
100,12,97,1,1,0,1,100
100,12,98,1,1,0,1,100
100,12,99,1,1,0,1,100
100,12,100,1,1,0,1,100
100,12,101,1,1,0,1,100
100,12,102,1,1,0,1,100
100,12,103,1,1,0,1,100
100,12,104,1,1,0,1,100
100,12,105,1,1,0,1,100
100,12,106,1,1,0,1,100
100,12,107,1,1,0,1,100
100,12,108,1,1,0,1,100
100,12,109,1,1,0,1,100
100,12,110,1,1,0,1,100
100,12,111,1,1,0,1,100
100,12,112,1,1,0,1,100
100,12,113,1,1,0,1,100
100,12,114,1,1,0,1,100
100,12,115,1,1,0,1,100
100,12,116,1,1,0,1,100
100,12,117,1,1,0,1,100
100,12,118,1,1,0,1,100
100,12,119,1,1,0,1,100
100,12,120,1,1,0,1,100
100,12,121,1,1,0,1,100
100,12,122,1,1,0,1,100
100,12,123,1,1,0,1,100
100,12,124,1,1,0,1,100
100,12,125,1,1,0,1,100
100,12,126,1,1,0,1,100
100,12,127,1,1,0,1,100
100,12,128,1,1,0,1,100
100,12,129,1,1,0,1,100
100,12,130,1,1,0,1,100
100,12,131,1,1,0,1,100
100,12,132,1,1,0,1,100
100,12,133,1,1,0,1,100
100,12,134,1,1,0,1,100
100,12,135,1,1,0,1,100
100,12,136,1,1,0,1,100
100,12,137,1,1,0,1,100
100,12,138,1,1,0,1,100
100,12,139,1,1,0,1,100
100,12,140,1,1,0,1,100
100,12,141,1,1,0,1,100
100,12,142,1,1,0,1,100
100,12,143,1,1,0,1,100
100,12,144,1,1,0,1,100
100,12,145,1,1,0,1,100
100,12,146,1,1,0,1,100
100,12,147,1,1,0,1,100
100,12,148,1,1,0,1,100
100,12,149,1,1,0,1,100
100,12,150,1,1,0,1,100
100,13,2,0,0,0,2,100
100,13,3,0,0,0,2,100
100,13,4,0,0,0,2,100
100,13,5,0,0,0,2,100
100,13,6,0,0,0,2,100
100,13,7,0,0,0,2,100
100,13,8,0,0,0,2,100
100,13,9,0,0,0,2,100
100,13,10,0,0,0,2,100
100,13,11,0,0,0,2,100
100,13,12,0,0,0,2,100
100,13,13,0,0,0,2,100
100,13,14,0,0,0,2,100
100,13,15,0,0,0,2,100
100,13,16,1,0,0,2,100
100,13,17,0,0,0,2,100
100,13,18,0,0,0,2,100
100,13,19,0,0,0,2,100
100,13,20,0,0,0,2,100
100,13,21,0,1,0,2,100
100,13,22,1,0,0,2,100
100,13,23,0,1,0,2,100
100,13,24,1,0,0,2,100
100,13,25,1,0,0,2,100
100,13,26,0,1,0,2,100
100,13,27,1,1,0,2,100
100,13,28,1,0,0,2,100
100,13,29,1,0,0,2,100
100,13,30,1,1,0,2,100
100,13,31,1,1,0,2,100
100,13,32,1,1,0,2,100
100,13,33,1,0,0,2,100
100,13,34,1,0,0,2,100
100,13,35,1,1,0,2,100
100,13,36,1,1,0,2,100
100,13,37,1,1,0,2,100
100,13,38,0,0,0,2,100
100,13,39,1,1,0,2,100
100,13,40,1,1,0,2,100
100,13,41,1,0,0,2,100
100,13,42,1,1,0,2,100
100,13,43,1,1,0,2,100
100,13,44,1,1,0,2,100
100,13,45,1,1,0,2,100
100,13,46,1,1,0,2,100
100,13,47,1,1,0,2,100
100,13,48,1,1,0,2,100
100,13,49,1,1,0,2,100
100,13,50,1,1,0,2,100
100,13,51,1,1,0,2,100
100,13,52,1,1,0,2,100
100,13,53,1,1,0,2,100
100,13,54,1,1,0,2,100
100,13,55,1,1,0,2,100
100,13,56,1,1,0,2,100
100,13,57,1,1,0,2,100
100,13,58,1,1,0,2,100
100,13,59,1,1,0,2,100
100,13,60,1,1,0,2,100
100,13,61,1,1,0,2,100
100,13,62,1,1,0,2,100
100,13,63,1,1,0,2,100
100,13,64,1,1,0,2,100
100,13,65,1,1,0,2,100
100,13,66,1,1,0,2,100
100,13,67,1,1,0,2,100
100,13,68,1,1,0,2,100
100,13,69,1,1,0,2,100
100,13,70,1,1,0,2,100
100,13,71,1,1,0,2,100
100,13,72,1,1,0,2,100
100,13,73,1,1,0,2,100
100,13,74,1,1,0,2,100
100,13,75,1,1,0,2,100
100,13,76,1,1,0,2,100
100,13,77,1,1,0,2,100
100,13,78,1,1,0,2,100
100,13,79,1,1,0,2,100
100,13,80,1,1,0,2,100
100,13,81,1,1,0,2,100
100,13,82,1,1,0,2,100
100,13,83,1,1,0,2,100
100,13,84,1,1,0,2,100
100,13,85,1,1,0,2,100
100,13,86,1,1,0,2,100
100,13,87,1,1,0,2,100
100,13,88,1,1,0,2,100
100,13,89,1,1,0,2,100
100,13,90,1,1,0,2,100
100,13,91,1,1,0,2,100
100,13,92,1,1,0,2,100
100,13,93,1,1,0,2,100
100,13,94,1,1,0,2,100
100,13,95,1,1,0,2,100
100,13,96,1,1,0,2,100
100,13,97,1,1,0,2,100
100,13,98,1,1,0,2,100
100,13,99,1,1,0,2,100
100,13,100,1,1,0,2,100
100,13,101,1,1,0,2,100
100,13,102,1,1,0,2,100
100,13,103,1,1,0,2,100
100,13,104,1,1,0,2,100
100,13,105,1,1,0,2,100
100,13,106,1,1,0,2,100
100,13,107,1,1,0,2,100
100,13,108,1,1,0,2,100
100,13,109,1,1,0,2,100
100,13,110,1,1,0,2,100
100,13,111,1,1,0,2,100
100,13,112,1,1,0,2,100
100,13,113,1,1,0,2,100
100,13,114,1,1,0,2,100
100,13,115,1,1,0,2,100
100,13,116,1,1,0,2,100
100,13,117,1,1,0,2,100
100,13,118,1,1,0,2,100
100,13,119,1,1,0,2,100
100,13,120,1,1,0,2,100
100,13,121,1,1,0,2,100
100,13,122,1,1,0,2,100
100,13,123,1,1,0,2,100
100,13,124,1,1,0,2,100
100,13,125,1,1,0,2,100
100,13,126,1,1,0,2,100
100,13,127,1,1,0,2,100
100,13,128,1,1,0,2,100
100,13,129,1,1,0,2,100
100,13,130,1,1,0,2,100
100,13,131,1,1,0,2,100
100,13,132,1,1,0,2,100
100,13,133,1,1,0,2,100
100,13,134,1,1,0,2,100
100,13,135,1,1,0,2,100
100,13,136,1,1,0,2,100
100,13,137,1,1,0,2,100
100,13,138,1,1,0,2,100
100,13,139,1,1,0,2,100
100,13,140,1,1,0,2,100
100,13,141,1,1,0,2,100
100,13,142,1,1,0,2,100
100,13,143,1,1,0,2,100
100,13,144,1,1,0,2,100
100,13,145,1,1,0,2,100
100,13,146,1,1,0,2,100
100,13,147,1,1,0,2,100
100,13,148,1,1,0,2,100
100,13,149,1,1,0,2,100
100,13,150,1,1,0,2,100
100,14,2,0,0,0,1,100
100,14,3,0,0,0,1,100
100,14,4,0,0,0,1,100
100,14,5,0,0,0,1,100
100,14,6,0,0,0,1,100
100,14,7,0,0,0,1,100
100,14,8,0,0,0,1,100
100,14,9,0,0,0,1,100
100,14,10,0,0,0,1,100
100,14,11,1,0,0,1,100
100,14,12,0,1,0,1,100
100,14,13,1,1,0,1,100
100,14,14,0,1,0,1,100
100,14,15,0,1,0,1,100
100,14,16,1,1,0,1,100
100,14,17,1,1,0,1,100
100,14,18,0,0,0,1,100
100,14,19,0,1,0,1,100
100,14,20,1,1,0,1,100
100,14,21,1,1,0,1,100
100,14,22,1,1,0,1,100
100,14,23,1,1,0,1,100
100,14,24,0,1,0,1,100
100,14,25,0,1,0,1,100
100,14,26,1,1,0,1,100
100,14,27,1,1,0,1,100
100,14,28,0,1,0,1,100
100,14,29,1,1,0,1,100
100,14,30,1,1,0,1,100
100,14,31,1,1,0,1,100
100,14,32,1,1,0,1,100
100,14,33,1,1,0,1,100
100,14,34,1,1,0,1,100
100,14,35,1,1,0,1,100
100,14,36,1,1,0,1,100
100,14,37,1,1,0,1,100
100,14,38,1,1,0,1,100
100,14,39,1,1,0,1,100
100,14,40,1,1,0,1,100
100,14,41,1,1,0,1,100
100,14,42,1,1,0,1,100
100,14,43,1,1,0,1,100
100,14,44,1,1,0,1,100
100,14,45,1,1,0,1,100
100,14,46,1,1,0,1,100
100,14,47,1,1,0,1,100
100,14,48,1,1,0,1,100
100,14,49,1,1,0,1,100
100,14,50,1,1,0,1,100
100,14,51,1,1,0,1,100
100,14,52,1,1,0,1,100
100,14,53,1,1,0,1,100
100,14,54,1,1,0,1,100
100,14,55,1,1,0,1,100
100,14,56,1,1,0,1,100
100,14,57,1,1,0,1,100
100,14,58,1,1,0,1,100
100,14,59,1,1,0,1,100
100,14,60,1,1,0,1,100
100,14,61,1,1,0,1,100
100,14,62,1,1,0,1,100
100,14,63,1,1,0,1,100
100,14,64,1,1,0,1,100
100,14,65,1,1,0,1,100
100,14,66,1,1,0,1,100
100,14,67,1,1,0,1,100
100,14,68,1,1,0,1,100
100,14,69,1,1,0,1,100
100,14,70,1,1,0,1,100
100,14,71,1,1,0,1,100
100,14,72,1,1,0,1,100
100,14,73,1,1,0,1,100
100,14,74,1,1,0,1,100
100,14,75,1,1,0,1,100
100,14,76,1,1,0,1,100
100,14,77,1,1,0,1,100
100,14,78,1,1,0,1,100
100,14,79,1,1,0,1,100
100,14,80,1,1,0,1,100
100,14,81,1,1,0,1,100
100,14,82,1,1,0,1,100
100,14,83,1,1,0,1,100
100,14,84,1,1,0,1,100
100,14,85,1,1,0,1,100
100,14,86,1,1,0,1,100
100,14,87,1,1,0,1,100
100,14,88,1,1,0,1,100
100,14,89,1,1,0,1,100
100,14,90,1,1,0,1,100
100,14,91,1,1,0,1,100
100,14,92,1,1,0,1,100
100,14,93,1,1,0,1,100
100,14,94,1,1,0,1,100
100,14,95,1,1,0,1,100
100,14,96,1,1,0,1,100
100,14,97,1,1,0,1,100
100,14,98,1,1,0,1,100
100,14,99,1,1,0,1,100
100,14,100,1,1,0,1,100
100,14,101,1,1,0,1,100
100,14,102,1,1,0,1,100
100,14,103,1,1,0,1,100
100,14,104,1,1,0,1,100
100,14,105,1,1,0,1,100
100,14,106,1,1,0,1,100
100,14,107,1,1,0,1,100
100,14,108,1,1,0,1,100
100,14,109,1,1,0,1,100
100,14,110,1,1,0,1,100
100,14,111,1,1,0,1,100
100,14,112,1,1,0,1,100
100,14,113,1,1,0,1,100
100,14,114,1,1,0,1,100
100,14,115,1,1,0,1,100
100,14,116,1,1,0,1,100
100,14,117,1,1,0,1,100
100,14,118,1,1,0,1,100
100,14,119,1,1,0,1,100
100,14,120,1,1,0,1,100
100,14,121,1,1,0,1,100
100,14,122,1,1,0,1,100
100,14,123,1,1,0,1,100
100,14,124,1,1,0,1,100
100,14,125,1,1,0,1,100
100,14,126,1,1,0,1,100
100,14,127,1,1,0,1,100
100,14,128,1,1,0,1,100
100,14,129,1,1,0,1,100
100,14,130,1,1,0,1,100
100,14,131,1,1,0,1,100
100,14,132,1,1,0,1,100
100,14,133,1,1,0,1,100
100,14,134,1,1,0,1,100
100,14,135,1,1,0,1,100
100,14,136,1,1,0,1,100
100,14,137,1,1,0,1,100
100,14,138,1,1,0,1,100
100,14,139,1,1,0,1,100
100,14,140,1,1,0,1,100
100,14,141,1,1,0,1,100
100,14,142,1,1,0,1,100
100,14,143,1,1,0,1,100
100,14,144,1,1,0,1,100
100,14,145,1,1,0,1,100
100,14,146,1,1,0,1,100
100,14,147,1,1,0,1,100
100,14,148,1,1,0,1,100
100,14,149,1,1,0,1,100
100,14,150,1,1,0,1,100
100,15,2,0,0,0,1,100
100,15,3,0,0,0,1,100
100,15,4,0,0,0,1,100
100,15,5,0,0,0,1,100
100,15,6,0,0,0,1,100
100,15,7,0,0,0,1,100
100,15,8,0,0,0,1,100
100,15,9,0,0,0,1,100
100,15,10,0,0,0,1,100
100,15,11,1,0,0,1,100
100,15,12,0,0,0,1,100
100,15,13,0,0,0,1,100
100,15,14,0,0,0,1,100
100,15,15,1,0,0,1,100
100,15,16,1,0,0,1,100
100,15,17,1,1,0,1,100
100,15,18,1,0,0,1,100
100,15,19,1,0,0,1,100
100,15,20,1,0,0,1,100
100,15,21,1,0,0,1,100
100,15,22,1,1,0,1,100
100,15,23,1,1,0,1,100
100,15,24,0,0,0,1,100
100,15,25,1,0,0,1,100
100,15,26,1,0,0,1,100
100,15,27,1,0,0,1,100
100,15,28,1,0,0,1,100
100,15,29,1,1,0,1,100
100,15,30,1,1,0,1,100
100,15,31,1,1,0,1,100
100,15,32,1,1,0,1,100
100,15,33,1,1,0,1,100
100,15,34,1,1,0,1,100
100,15,35,1,0,0,1,100
100,15,36,1,0,0,1,100
100,15,37,1,0,0,1,100
100,15,38,1,0,0,1,100
100,15,39,1,0,0,1,100
100,15,40,1,0,0,1,100
100,15,41,1,0,0,1,100
100,15,42,1,1,0,1,100
100,15,43,1,1,0,1,100
100,15,44,1,1,0,1,100
100,15,45,1,1,0,1,100
100,15,46,1,1,0,1,100
100,15,47,1,1,0,1,100
100,15,48,1,1,0,1,100
100,15,49,1,1,0,1,100
100,15,50,1,1,0,1,100
100,15,51,1,1,0,1,100
100,15,52,1,1,0,1,100
100,15,53,1,1,0,1,100
100,15,54,1,1,0,1,100
100,15,55,1,1,0,1,100
100,15,56,1,1,0,1,100
100,15,57,1,1,0,1,100
100,15,58,1,1,0,1,100
100,15,59,1,1,0,1,100
100,15,60,1,1,0,1,100
100,15,61,1,1,0,1,100
100,15,62,1,1,0,1,100
100,15,63,1,1,0,1,100
100,15,64,1,1,0,1,100
100,15,65,1,1,0,1,100
100,15,66,1,1,0,1,100
100,15,67,1,1,0,1,100
100,15,68,1,1,0,1,100
100,15,69,1,1,0,1,100
100,15,70,1,1,0,1,100
100,15,71,1,1,0,1,100
100,15,72,1,1,0,1,100
100,15,73,1,1,0,1,100
100,15,74,1,1,0,1,100
100,15,75,1,1,0,1,100
100,15,76,1,1,0,1,100
100,15,77,1,1,0,1,100
100,15,78,1,1,0,1,100
100,15,79,1,1,0,1,100
100,15,80,1,1,0,1,100
100,15,81,1,1,0,1,100
100,15,82,1,1,0,1,100
100,15,83,1,1,0,1,100
100,15,84,1,1,0,1,100
100,15,85,1,1,0,1,100
100,15,86,1,1,0,1,100
100,15,87,1,1,0,1,100
100,15,88,1,1,0,1,100
100,15,89,1,1,0,1,100
100,15,90,1,1,0,1,100
100,15,91,1,1,0,1,100
100,15,92,1,1,0,1,100
100,15,93,1,1,0,1,100
100,15,94,1,1,0,1,100
100,15,95,1,1,0,1,100
100,15,96,1,1,0,1,100
100,15,97,1,1,0,1,100
100,15,98,1,1,0,1,100
100,15,99,1,1,0,1,100
100,15,100,1,1,0,1,100
100,15,101,1,1,0,1,100
100,15,102,1,1,0,1,100
100,15,103,1,1,0,1,100
100,15,104,1,1,0,1,100
100,15,105,1,1,0,1,100
100,15,106,1,1,0,1,100
100,15,107,1,1,0,1,100
100,15,108,1,1,0,1,100
100,15,109,1,1,0,1,100
100,15,110,1,1,0,1,100
100,15,111,1,1,0,1,100
100,15,112,1,1,0,1,100
100,15,113,1,1,0,1,100
100,15,114,1,1,0,1,100
100,15,115,1,1,0,1,100
100,15,116,1,1,0,1,100
100,15,117,1,1,0,1,100
100,15,118,1,1,0,1,100
100,15,119,1,1,0,1,100
100,15,120,1,1,0,1,100
100,15,121,1,1,0,1,100
100,15,122,1,1,0,1,100
100,15,123,1,1,0,1,100
100,15,124,1,1,0,1,100
100,15,125,1,1,0,1,100
100,15,126,1,1,0,1,100
100,15,127,1,1,0,1,100
100,15,128,1,1,0,1,100
100,15,129,1,1,0,1,100
100,15,130,1,1,0,1,100
100,15,131,1,1,0,1,100
100,15,132,1,1,0,1,100
100,15,133,1,1,0,1,100
100,15,134,1,1,0,1,100
100,15,135,1,1,0,1,100
100,15,136,1,1,0,1,100
100,15,137,1,1,0,1,100
100,15,138,1,1,0,1,100
100,15,139,1,1,0,1,100
100,15,140,1,1,0,1,100
100,15,141,1,1,0,1,100
100,15,142,1,1,0,1,100
100,15,143,1,1,0,1,100
100,15,144,1,1,0,1,100
100,15,145,1,1,0,1,100
100,15,146,1,1,0,1,100
100,15,147,1,1,0,1,100
100,15,148,1,1,0,1,100
100,15,149,1,1,0,1,100
100,15,150,1,1,0,1,100
100,16,2,0,0,0,1,100
